interaction_id,timestamp,hour,language,query_type,location,age_group,session_duration_sec,response_time_sec,satisfaction
4e0e537a-46e0-4abc-a2de-1465f7f12e2d,2026-04-14 13:59:56.911149,11,Urdu,Ritual Guidance,Zamzam Station,31-45,35,1.04,4
915ff204-cf15-4ff1-9eee-0b4a379af4ff,2026-04-09 10:03:02.709637,22,Arabic,Navigation/Maps,Hotel Lobby,18-30,21,2.32,4
b9d83ca1-e6df-4320-beb2-7fd0597739d6,2026-04-05 17:01:24.971950,23,Arabic,Ritual Guidance,Gate 15,18-30,106,1.69,2
09de0f86-b426-426a-ac14-955e0738193b,2026-03-26 01:06:36.782348,6,Arabic,Navigation/Maps,Mataf Area,31-45,5,1.89,4
7ff897a5-6447-4954-a6b1-dbf60ddf2e77,2026-04-08 23:24:05.794885,5,English,Navigation/Maps,Gate 5,18-30,5,2.68,5
6d1b91f6-f3c2-462d-a951-ef2f58b8679e,2026-04-12 15:54:54.177309,4,Arabic,General Information,Gate 1,46-60,51,2.0,4
1b8005ce-ba09-4ecd-8318-b7ab21186759,2026-04-04 11:15:46.191602,4,English,Ritual Guidance,Hotel Lobby,18-30,17,0.77,5
876f0935-b8d7-4c84-a095-5a6c6043cbfd,2026-03-16 11:37:52.317997,20,Arabic,Emergency Assistance,Gate 23,31-45,5,2.61,5
b7dd9523-bddd-45eb-ac44-f1e44b44e7d5,2026-04-02 03:49:01.310912,19,Urdu,Prayer Times,Zamzam Station,under 18,14,2.82,5
5b657b79-c16c-427e-b80c-81178edaff1a,2026-03-24 22:17:49.785093,5,Arabic,Ritual Guidance,Gate 25,46-60,53,1.38,3
027b515f-e3ce-4ab1-b8f1-34384fd52ee8,2026-03-20 17:57:12.856022,16,Arabic,Prayer Times,Gate 5,18-30,94,2.08,2
7e41d45f-1620-4050-85c0-a0dbeafa8e21,2026-03-24 02:08:01.336754,18,English,Ritual Guidance,Safa-Marwa,18-30,73,0.89,4
3ef3a648-1934-4234-b05e-f5895e9f61bd,2026-04-10 21:26:45.417501,7,Arabic,General Information,Gate 5,46-60,8,0.89,5
ef4f3436-8e4e-4f44-bbb9-ce1ad722f0cf,2026-03-26 18:10:14.409301,18,Arabic,Ritual Guidance,Hotel Lobby,18-30,73,1.71,4
faf8f43f-a7ef-43ec-bde4-0419649dc479,2026-03-30 15:44:02.975919,23,Arabic,Emergency Assistance,Gate 5,18-30,23,0.78,5
0bee0620-5ad2-4195-839d-ccf858dbe08c,2026-03-20 07:17:22.239949,9,English,Navigation/Maps,Gate 25,under 18,67,1.49,4
320cbc20-99b9-4e1c-8938-d8314eb6010e,2026-03-16 04:15:34.279492,9,Arabic,Navigation/Maps,Gate 23,31-45,120,2.41,4
18c0721c-623f-4416-8087-342034a8da7b,2026-03-31 06:11:08.862895,20,Arabic,Navigation/Maps,Safa-Marwa,18-30,25,1.45,5
1b6512e9-1eb0-460e-9135-e6c563497578,2026-04-12 08:07:00.177809,18,Arabic,Emergency Assistance,Mataf Area,18-30,63,2.65,2
0b79850d-2bec-4c76-a418-4ed3af471936,2026-04-01 06:08:13.414900,5,Arabic,General Information,Mataf Area,18-30,104,1.93,5
f142f3cc-b851-49dd-b52b-60018f697890,2026-03-28 20:04:59.069403,13,Arabic,Ritual Guidance,Gate 1,46-60,78,0.93,5
3f2ef40d-f160-4a91-b478-d7270465c2d0,2026-04-07 20:08:53.760102,8,Arabic,Prayer Times,Mataf Area,18-30,101,2.61,3
dc8bc836-a684-417f-b8cd-29016be12d91,2026-03-25 06:32:37.376122,10,English,Navigation/Maps,Safa-Marwa,31-45,5,2.36,3
1bf37afd-d9ef-4841-b249-0a186fafe927,2026-03-17 08:05:38.676945,21,Urdu,Ritual Guidance,Gate 5,18-30,5,0.98,5
b3fa30ed-449b-47c3-8b21-c9c1daf04889,2026-04-09 11:52:11.770073,8,Arabic,Zamzam Location,Gate 15,18-30,134,0.87,3
40e50d94-e9ef-45b9-8675-dcae53135acc,2026-03-31 07:21:41.747753,22,English,Emergency Assistance,Gate 5,18-30,38,2.43,4
b567fb04-62da-4d52-b9fb-b06397be3416,2026-03-24 08:04:26.151275,16,Urdu,Emergency Assistance,Hotel Lobby,18-30,26,2.71,5
23ee600c-481f-44a9-a9ab-a0ef62137bbc,2026-03-30 07:26:34.915494,8,Bengali,Navigation/Maps,Mataf Area,18-30,17,0.67,4
b1ad366c-9e6d-4edd-b946-945bb40b416a,2026-04-06 02:36:00.550164,17,Arabic,Ritual Guidance,Gate 1,18-30,62,0.69,4
79bdb29a-a306-4d0e-b29d-a6a65cdcac38,2026-03-19 18:05:22.232630,19,Arabic,Navigation/Maps,Gate 25,18-30,70,2.66,5
e31a2536-f7ac-4d02-afa9-9c8e73c036e6,2026-03-17 09:53:12.439270,4,English,Navigation/Maps,Hotel Lobby,18-30,30,2.89,5
0596e557-3ef5-4fbf-97b9-041957f68892,2026-04-13 05:51:56.941202,4,Arabic,General Information,Gate 23,18-30,35,1.69,3
b257991c-f1f4-421d-82c5-80d2de6024e0,2026-03-30 17:43:55.554520,11,Arabic,Ritual Guidance,Mataf Area,above 60,98,0.71,5
842fc747-9f06-46bd-977f-a560465dc2bf,2026-03-30 05:45:07.728882,9,Arabic,Prayer Times,Hotel Lobby,18-30,5,2.02,4
0b724041-c388-4d9f-83a1-802ffb4ed432,2026-03-27 06:53:15.106193,5,French,Navigation/Maps,Mataf Area,18-30,64,0.63,5
6a2a4953-e726-49ee-859e-fe405ff5e492,2026-03-25 08:56:49.984900,15,Arabic,Navigation/Maps,Zamzam Station,18-30,5,1.21,5
a0243e6f-ae90-4328-9b31-89a408d698c0,2026-04-14 14:31:00.540554,4,English,General Information,Gate 15,18-30,54,1.96,3
936a98d9-da81-44c8-9b7d-0eeaa49a17b7,2026-03-19 00:55:03.383590,4,Arabic,Zamzam Location,Safa-Marwa,18-30,77,2.27,2
79e1a8eb-d437-48ad-992d-fa8aa8efccdd,2026-04-11 22:28:04.102587,17,English,Prayer Times,Mataf Area,31-45,5,2.18,5
b81226a7-3fcf-4886-b782-1fc8961b3e8e,2026-04-14 17:37:50.984793,4,English,Prayer Times,Zamzam Station,18-30,194,2.18,4
7a569838-00f7-480f-860a-f36bea0afad0,2026-03-21 09:14:38.105728,9,Arabic,Navigation/Maps,Gate 23,18-30,20,2.42,3
d678caae-7e54-49b8-8d58-d916d4e8a4fc,2026-04-04 07:36:03.519095,19,Bengali,Ritual Guidance,Gate 25,31-45,132,0.75,5
0b60f1d8-21d2-4775-b9ae-ab45fe5b4fa1,2026-04-04 23:53:44.007871,23,Urdu,General Information,Gate 1,18-30,62,2.69,5
01f785aa-bf34-4ff3-be86-eea12ec38b96,2026-03-27 08:08:54.854306,9,English,Ritual Guidance,Gate 15,31-45,5,2.43,5
1302f4f9-20bc-4e82-923f-162f2382597d,2026-04-08 11:23:18.351202,19,Arabic,Navigation/Maps,Safa-Marwa,18-30,36,2.3,5
f6762353-7ae7-4f11-9acc-d56c4d3e26d1,2026-03-19 14:47:32.402950,11,English,Emergency Assistance,Hotel Lobby,18-30,106,1.1,5
d0fa5f71-6b95-4191-a702-97e59f816af9,2026-03-21 18:15:17.259310,5,Urdu,General Information,Gate 23,18-30,30,2.87,5
dcd7497d-853b-4216-8a8d-a2114da91fc3,2026-04-06 19:19:19.345900,0,Arabic,Ritual Guidance,Safa-Marwa,18-30,28,1.55,3
06091752-8a3a-466f-959a-0e23668f35cd,2026-03-18 10:21:02.008189,4,Arabic,Prayer Times,Gate 25,18-30,5,1.7,4
243ca035-8ab9-4984-81a4-e268d2989ace,2026-04-06 08:48:36.414937,5,French,Prayer Times,Zamzam Station,31-45,47,1.21,5
c6cec6e2-3a10-4d53-b0e6-45889eb6b14c,2026-04-06 11:36:47.685364,18,Arabic,General Information,Gate 15,31-45,39,0.73,5
357313d3-233c-4ea1-8b19-6eabed6faa94,2026-04-13 08:24:12.441980,23,Urdu,General Information,Gate 1,18-30,21,1.49,4
44a21469-2cd9-486d-bb86-7c4182985df0,2026-03-22 04:44:17.616547,7,Arabic,Ritual Guidance,Gate 23,under 18,91,2.83,5
de29a8ae-dba6-4499-a3b1-7067bbb9eb23,2026-04-06 22:39:50.882258,6,English,Emergency Assistance,Gate 15,under 18,148,2.79,4
5fc1809c-2aac-435c-a14c-ad607448fa00,2026-03-26 11:03:23.735511,0,Urdu,Emergency Assistance,Hotel Lobby,18-30,157,0.51,2
0124c603-53b7-4d95-977f-5b9cb7ec4eb6,2026-03-31 00:12:22.789500,3,Arabic,Emergency Assistance,Zamzam Station,46-60,99,2.02,4
2d0f5140-08bf-4c33-a3c8-0e5b9d132bc8,2026-03-18 06:14:35.231210,13,Urdu,Ritual Guidance,Gate 5,under 18,223,1.55,5
496041dd-9c10-45a1-abc8-d463de3b5860,2026-03-21 04:42:18.895709,4,Arabic,Ritual Guidance,Hotel Lobby,18-30,36,0.54,4
f3358c31-7cc2-4fc5-910b-b8683da2f9d8,2026-03-17 22:11:31.837935,23,Arabic,Ritual Guidance,Safa-Marwa,under 18,33,1.38,4
d010bf8e-9310-4c35-9e2d-4a24c0e6b0f7,2026-03-21 18:41:54.209419,16,Arabic,Prayer Times,Zamzam Station,46-60,53,0.67,4
60c57602-a6a8-47d3-9614-df2c794ed971,2026-03-17 21:10:45.598369,11,Arabic,Zamzam Location,Zamzam Station,under 18,44,2.68,2
02b15f54-7d41-4b6e-9e20-90432437a575,2026-04-14 20:09:51.378919,15,Arabic,Navigation/Maps,Gate 1,18-30,104,0.67,3
197b6a78-cdcf-4ce1-b8cd-29c0c8054769,2026-03-30 22:23:31.365223,3,English,Ritual Guidance,Mataf Area,18-30,14,1.38,4
26b38842-eda5-4e3d-92c8-00b6fc0d5f68,2026-04-01 09:07:43.968635,22,English,Emergency Assistance,Hotel Lobby,above 60,99,1.7,3
0072aad9-a7cb-4a91-8833-0208d547e26d,2026-03-24 09:44:51.900781,11,Arabic,Prayer Times,Hotel Lobby,under 18,43,1.0,5
b2ce8e0b-cdd4-4422-9a1f-70475a55f4c1,2026-03-29 21:29:57.704694,7,Turkish,Navigation/Maps,Gate 25,18-30,9,2.97,4
04d96dc1-a90c-4671-966f-29e346c208c2,2026-04-07 08:45:58.803589,12,Arabic,Emergency Assistance,Gate 23,18-30,19,2.66,2
8be034df-6676-4809-8c82-717bbb0e4559,2026-04-09 19:49:00.736317,15,English,Ritual Guidance,Mataf Area,18-30,5,1.5,4
3f8fed02-6338-47e1-bd8c-f6228dded902,2026-03-21 04:16:20.453942,23,Malayalam,Navigation/Maps,Gate 15,18-30,192,1.74,5
7d0c60f2-ad9e-4090-95db-5367391384f2,2026-03-21 08:44:50.577983,17,Arabic,Emergency Assistance,Safa-Marwa,18-30,34,2.01,5
1e73b749-973e-47de-9394-014f5c0c8274,2026-03-21 00:26:52.070203,8,Arabic,Navigation/Maps,Gate 5,18-30,75,1.24,4
8d09eace-4497-4486-933f-38747960261a,2026-03-24 17:11:16.367464,17,English,Ritual Guidance,Hotel Lobby,18-30,7,0.61,5
a4c51885-9c08-42f8-a21a-e9d65478cbdd,2026-04-07 19:47:02.670877,21,Arabic,Zamzam Location,Gate 25,18-30,77,2.48,2
9017307b-e950-423a-8464-4cfaaf0e88b7,2026-04-07 07:32:36.700523,22,English,Navigation/Maps,Zamzam Station,31-45,58,2.2,5
f48a2f2c-dffa-48e5-a0d2-752e385a57d4,2026-03-28 20:49:32.603677,15,Arabic,Prayer Times,Hotel Lobby,under 18,24,0.67,5
8b27e95c-f9cb-419e-9cbd-f56882c037c7,2026-03-16 19:31:51.566486,22,Arabic,Navigation/Maps,Gate 1,18-30,90,2.2,5
29053941-5368-469e-b159-3c5296a17b9e,2026-03-28 17:11:47.310683,3,Arabic,Emergency Assistance,Gate 15,18-30,5,1.5,5
59c9d4c0-10a7-450a-884b-4b6ace59bb8c,2026-04-07 22:15:17.144618,9,Arabic,Ritual Guidance,Gate 15,18-30,74,1.47,4
87258e52-962b-49ed-acca-6bb664ea4eb0,2026-04-04 15:30:11.217616,23,Arabic,Ritual Guidance,Hotel Lobby,18-30,7,2.03,5
9be55e30-f33d-42da-aeaf-e39305b78022,2026-04-09 06:32:20.047498,15,Bengali,Ritual Guidance,Gate 15,31-45,21,1.63,5
2f61af34-2169-4fcc-a54d-e9447147f4aa,2026-03-19 11:52:08.276481,23,Arabic,Ritual Guidance,Mataf Area,18-30,83,2.27,4
e23dc6ac-a331-4312-a83d-30d09a656ab8,2026-04-04 16:41:03.265518,20,Arabic,Ritual Guidance,Gate 15,31-45,28,2.82,5
cc0ed113-27c1-40b7-be14-9ab632b81699,2026-04-10 21:11:22.531184,10,Urdu,Navigation/Maps,Gate 5,above 60,14,2.48,3
a1a2ef98-801e-4e81-83ce-aa30694fd83e,2026-04-04 05:42:31.761706,4,Arabic,Navigation/Maps,Mataf Area,18-30,90,2.96,3
33995b0a-32cd-415b-9117-db50957c0619,2026-03-25 23:56:11.775854,19,Turkish,Ritual Guidance,Safa-Marwa,above 60,367,2.3,4
52c498fa-cfea-408b-b5c6-929f75e49e6f,2026-04-01 04:04:50.366069,23,Urdu,Emergency Assistance,Gate 5,18-30,36,1.29,2
d7bcb6be-f1b7-4902-b171-cdb30fc4c43c,2026-03-20 12:02:00.876040,18,Arabic,Navigation/Maps,Gate 15,31-45,130,2.45,5
bb07d5bd-9f59-4e82-aa4e-8c039dbfe7c0,2026-04-06 09:59:17.448008,20,Arabic,Zamzam Location,Safa-Marwa,18-30,12,2.67,5
914a0518-8b43-4f57-8c80-36b7a3b7c508,2026-03-20 12:27:31.733765,11,Arabic,Navigation/Maps,Gate 15,18-30,6,2.27,4
6341855a-67c2-46cc-952f-3450641e3b87,2026-03-20 03:17:05.214120,22,French,General Information,Gate 5,18-30,41,2.09,4
9afc9732-cbff-4679-a2c6-0ba7590416db,2026-03-16 19:33:51.266793,6,Arabic,Navigation/Maps,Zamzam Station,18-30,50,2.1,4
7e8dc9e8-75e6-46fe-9790-a80a849e86d9,2026-03-18 12:38:59.980547,15,English,Ritual Guidance,Mataf Area,31-45,19,1.91,5
18466215-3254-4431-b6f8-d2cae70c5703,2026-03-21 07:36:29.941922,5,Arabic,Ritual Guidance,Gate 25,18-30,50,2.42,4
4fe6aa4a-5a39-4be5-b2b0-c7ee5db71a5e,2026-03-18 02:46:36.676271,13,English,Navigation/Maps,Zamzam Station,18-30,66,2.89,4
3cc050e1-0d27-4383-a14f-a588c5b4bff8,2026-04-03 16:05:53.583469,13,Urdu,Prayer Times,Gate 25,18-30,86,2.22,3
88ecd258-c5f9-48f3-b08f-76a208110288,2026-03-26 11:29:11.458812,14,Arabic,Navigation/Maps,Mataf Area,18-30,37,1.28,5
fe78393b-7497-41dd-a1c5-42e9825f7d46,2026-04-01 06:46:09.940723,21,English,General Information,Safa-Marwa,18-30,23,1.43,4
4e350f7f-2b74-4dfc-8db2-3c5bdb906ddc,2026-04-09 20:42:09.648027,5,Arabic,Navigation/Maps,Gate 25,18-30,5,0.85,2
5085086d-8e2a-48d4-bccf-035ffa3f7da1,2026-03-16 09:23:53.288301,18,French,General Information,Safa-Marwa,18-30,43,2.66,3
d785c1f1-610d-4dd8-ad3d-5fbacc25abe6,2026-03-30 12:36:04.975860,17,Arabic,Prayer Times,Mataf Area,18-30,10,0.9,5
47222055-0237-488e-9177-82fadb7f67a2,2026-03-21 01:40:30.656057,5,Arabic,General Information,Hotel Lobby,under 18,5,2.86,4
602b6440-a231-4c39-9d0d-f66e842e8b4b,2026-03-19 00:31:02.116292,9,Malayalam,Ritual Guidance,Mataf Area,under 18,40,1.2,4
4be8e81b-d452-4c73-bf4c-ee73700bbe3f,2026-04-02 01:45:19.397557,10,Urdu,Prayer Times,Gate 25,18-30,25,2.62,4
f7a214da-e58d-4ef8-960c-060a161ded86,2026-04-09 01:48:14.314579,21,Turkish,Prayer Times,Safa-Marwa,18-30,19,1.5,4
a536d64d-2962-4a93-a147-f8e17b69cd02,2026-03-15 21:03:58.225235,13,Arabic,Prayer Times,Gate 5,18-30,68,1.63,4
0088c5e8-cca3-4ae6-a77c-06186b5b4ab5,2026-03-22 12:36:55.333237,10,Urdu,Prayer Times,Gate 5,18-30,43,0.74,4
24f89390-1399-4fe5-8ca0-9c8c1748f1ad,2026-04-03 11:11:59.961771,20,Bengali,Prayer Times,Mataf Area,31-45,134,1.0,4
913663a7-134d-41da-8167-b4df0eaf0e57,2026-04-14 13:43:58.904785,5,Arabic,Ritual Guidance,Gate 15,31-45,117,2.51,4
c978eedd-076e-44aa-a29c-c3d4ffb0dfeb,2026-03-16 07:56:59.471758,12,Arabic,General Information,Gate 15,18-30,13,2.03,3
8fc5dea6-281a-4ad2-a1c9-05ff40fb8af8,2026-03-16 10:14:15.534597,11,Bengali,Prayer Times,Gate 25,18-30,176,1.77,4
352ae1a2-ce44-4a32-bce2-de6c583818e1,2026-03-25 18:24:38.041954,12,Arabic,Prayer Times,Hotel Lobby,31-45,17,1.42,5
d31ce128-acc4-47f1-8008-c83d7cb93ee0,2026-04-02 00:38:44.753208,16,Malayalam,Prayer Times,Gate 1,18-30,12,1.16,5
be1882b8-17e4-4bd4-a68c-e3bf6cef261b,2026-03-22 01:46:51.091056,4,Malayalam,Prayer Times,Gate 23,31-45,6,1.96,3
e0928f6d-2628-4986-9e5c-d829f8030384,2026-03-27 07:35:54.160300,5,English,Prayer Times,Safa-Marwa,18-30,7,2.2,2
a7cf36e5-ae1f-456e-85d8-bfda982a920c,2026-03-30 20:31:44.513336,5,French,Ritual Guidance,Gate 1,18-30,46,1.55,4
40a73f10-1ab2-4039-8c04-89875774b1f9,2026-04-07 00:08:19.820726,6,Arabic,Navigation/Maps,Hotel Lobby,31-45,19,2.34,2
d26de99a-c354-43fd-b822-a95a9bb5926f,2026-03-30 03:12:28.860446,21,Arabic,Ritual Guidance,Mataf Area,above 60,28,1.7,4
46b25cc0-84e9-4741-b8f5-1383e9e9d271,2026-03-31 18:44:01.233380,16,Malayalam,Navigation/Maps,Zamzam Station,18-30,8,1.39,5
4c81bb15-810f-41af-8eee-c9af05bdbcc8,2026-03-16 09:01:54.492593,6,English,Prayer Times,Gate 25,18-30,5,0.98,3
b46949bc-91b9-49a9-a0d0-883ab494c435,2026-04-10 06:52:42.185334,6,English,Ritual Guidance,Gate 25,31-45,14,2.26,5
df0c5b98-0e48-4113-90c4-188662e7ed75,2026-03-16 09:56:06.106206,6,Arabic,Navigation/Maps,Zamzam Station,46-60,5,2.49,4
b169b639-5a44-473e-8a28-db49fe8aea68,2026-03-19 04:37:01.893944,5,Arabic,Prayer Times,Safa-Marwa,46-60,27,1.49,4
ce17ec1f-97b8-4153-ab62-5228091af15e,2026-03-27 10:28:53.293683,6,Urdu,Ritual Guidance,Gate 1,18-30,20,2.29,4
b56b9a0c-81ab-4e41-a68a-7d9c03fff9bb,2026-03-26 14:59:00.887668,13,Arabic,Ritual Guidance,Hotel Lobby,18-30,52,2.57,4
6f67c2dc-e30d-4c15-b808-b580dd2610c3,2026-03-22 07:14:30.246892,2,English,Ritual Guidance,Gate 5,18-30,72,1.97,3
46d55f49-4053-470b-8446-6e2860cb32b7,2026-04-07 18:56:57.513915,16,English,Navigation/Maps,Gate 23,18-30,5,1.53,5
0a4991d0-be2f-4102-9166-a031b7352a0a,2026-04-05 05:10:57.122730,21,Arabic,Emergency Assistance,Gate 1,46-60,114,2.94,3
1ad0fceb-1ba5-406a-9adb-ca17a9739082,2026-03-28 06:34:22.381506,4,English,General Information,Hotel Lobby,18-30,14,1.0,5
98688dcb-ea48-449f-a723-cf7cdb74b00f,2026-04-10 18:34:28.231169,19,Arabic,Prayer Times,Gate 5,18-30,62,1.08,5
fb0c0bc3-7fd4-4e28-9d7c-aef00853d8ea,2026-03-22 22:00:38.454843,6,Turkish,Ritual Guidance,Gate 15,18-30,10,2.59,5
62299144-ca50-48fe-a9a0-013e8e2de3f8,2026-04-04 08:43:38.978039,9,Arabic,Emergency Assistance,Hotel Lobby,18-30,29,2.37,5
e319073d-cce6-4331-9850-c4e1e179fa57,2026-03-21 16:55:12.266492,15,Arabic,Ritual Guidance,Gate 25,18-30,20,0.77,5
7856241d-a445-4a03-ac6a-2ef3c00ec85d,2026-03-17 23:25:25.402091,12,Arabic,Zamzam Location,Zamzam Station,18-30,61,2.72,3
fc97c0bb-18a2-4838-a493-b38e63fbb73f,2026-03-22 18:21:23.437822,2,Arabic,Ritual Guidance,Gate 5,18-30,13,2.33,5
67e229cc-764b-49cf-8f51-47189038ec24,2026-04-14 04:50:38.519716,17,English,Ritual Guidance,Mataf Area,31-45,101,1.92,5
9d1f5ae6-150a-4729-91d1-ce9d5a0bec8e,2026-04-06 17:26:37.906730,13,Arabic,General Information,Safa-Marwa,31-45,34,1.79,2
b1944cac-1db1-44ed-acda-cf586ad5de28,2026-03-24 15:26:49.868057,5,English,Ritual Guidance,Gate 15,18-30,26,2.84,1
246097d2-0323-46fe-820b-78a7f4d85915,2026-04-14 06:43:50.371772,13,Arabic,Navigation/Maps,Gate 25,46-60,12,1.25,5
608c9e28-6bb1-4a36-9dd4-84880cee443f,2026-03-29 19:36:24.874850,7,Arabic,Prayer Times,Gate 23,18-30,21,0.8,4
1fdfc287-7e8a-4e44-a8c4-e21e8329cfb4,2026-03-18 01:39:54.921787,1,Arabic,Navigation/Maps,Gate 25,18-30,17,2.1,5
9c06ea6f-52b3-4cfe-9501-e16140619345,2026-03-24 02:07:18.346855,6,Arabic,Ritual Guidance,Gate 15,18-30,17,1.64,5
3dd70312-d97a-44e4-83e5-2e56dd3250d6,2026-03-16 13:03:41.133515,5,Arabic,Prayer Times,Hotel Lobby,31-45,99,2.5,5
ffca4366-ef1d-4e07-a9db-946df554de8c,2026-03-23 02:38:30.097203,15,Urdu,Prayer Times,Gate 5,18-30,51,1.82,4
aed6fbd6-31fc-406d-a8f9-5d0a3135129e,2026-03-22 12:53:49.916614,19,French,Ritual Guidance,Zamzam Station,46-60,31,1.01,4
1df7dbf3-e5cd-4c82-9f1c-e45daa3dfc1f,2026-03-29 11:41:24.766068,4,Arabic,General Information,Hotel Lobby,18-30,34,1.01,4
4b2e8fe4-9734-41bf-a846-4d4eecf9ca98,2026-04-14 03:44:59.829647,15,Arabic,Navigation/Maps,Gate 1,18-30,61,1.78,4
813ec5c5-dc6f-4751-96a2-ca505aaae6ce,2026-03-21 19:50:41.547201,11,Arabic,Navigation/Maps,Gate 25,31-45,6,1.49,5
72dad10e-de64-48ac-b3c5-31ba87322cc1,2026-03-16 00:27:36.332910,7,English,Prayer Times,Gate 1,18-30,20,2.25,4
d5a8836a-dd90-4a99-8033-5bb990da817b,2026-03-24 08:06:11.129949,16,Arabic,General Information,Hotel Lobby,under 18,38,1.52,5
03e404aa-1d43-4911-bd0f-a3572fa402b0,2026-03-16 15:01:26.400432,9,Urdu,Zamzam Location,Safa-Marwa,18-30,193,2.73,4
4a912724-4a39-4e9e-b8b6-1df3d6b691e3,2026-03-31 16:12:50.628194,15,French,Navigation/Maps,Gate 5,18-30,12,2.15,4
f7d9d366-c96b-4a37-9301-596072d9ea98,2026-03-25 14:43:12.566345,5,English,Navigation/Maps,Gate 15,above 60,7,1.48,3
acf69878-0068-452d-b982-42b9ec8ec16d,2026-04-01 02:41:16.148491,7,Malayalam,Emergency Assistance,Gate 1,46-60,7,1.66,5
c7b35634-c748-43bf-992b-5883096934d5,2026-04-11 15:10:44.133479,6,Arabic,Navigation/Maps,Gate 23,18-30,15,1.37,4
d72167a1-56ae-4742-a031-af0f54e7faf3,2026-03-26 17:02:06.381171,6,French,Prayer Times,Gate 5,under 18,102,2.15,5
948aa5e2-dee8-4451-8d0e-df8f4772ab14,2026-03-20 01:32:42.596264,4,French,General Information,Gate 23,18-30,33,0.75,2
901190ea-bcdf-40ab-b42f-318ae81a240b,2026-03-29 07:52:48.977592,10,English,Prayer Times,Gate 1,18-30,181,0.61,4
939e2aed-82c9-47cf-a3de-600805e5e8bb,2026-04-01 04:36:16.321506,5,Arabic,Emergency Assistance,Gate 1,18-30,22,2.98,3
04d4c21c-b752-4670-85fe-378c111e0ea9,2026-03-18 05:13:14.496036,23,French,Prayer Times,Mataf Area,18-30,90,2.69,5
5b67920f-6d83-42a6-bab6-7af7d9c28d1b,2026-04-11 04:54:27.909909,19,Arabic,Navigation/Maps,Gate 25,18-30,13,2.87,5
1e95a138-0852-404f-a2d7-334f8939b4e3,2026-03-31 18:16:16.436218,6,French,Prayer Times,Safa-Marwa,18-30,49,0.62,4
be422a35-9d7d-4dc2-9982-d0598a7015aa,2026-03-24 01:27:13.287067,22,English,Navigation/Maps,Zamzam Station,18-30,36,1.54,3
ad5ce7fd-fe77-46af-b966-eafc62f088e2,2026-04-02 09:31:59.655409,14,Arabic,Emergency Assistance,Hotel Lobby,18-30,14,1.06,5
fafed9e9-5e8f-4c1a-b252-46fab6bc40c8,2026-03-31 15:01:12.070684,18,Arabic,Navigation/Maps,Gate 1,18-30,9,2.92,4
e1ad6be0-08f2-4fee-a14d-15a6ade90f4f,2026-03-23 16:56:45.219672,8,Arabic,Ritual Guidance,Gate 23,18-30,24,0.7,4
f643916a-31a6-45ca-82d7-bce00483cea4,2026-04-02 04:22:48.171170,13,Arabic,Navigation/Maps,Gate 23,18-30,12,1.44,5
e3a84353-1d06-4303-8ad6-4ab82ebec76b,2026-03-31 09:50:20.860409,5,Arabic,Ritual Guidance,Zamzam Station,18-30,42,1.02,5
a4cc0f98-ed1b-4278-a60b-dff5fc8660c5,2026-03-28 22:50:43.808380,7,Arabic,General Information,Gate 23,46-60,39,2.91,3
bacd4271-239b-450a-bb55-15ce25308318,2026-03-29 03:11:43.822210,5,Bengali,Navigation/Maps,Gate 23,18-30,29,2.26,4
cb340a70-f0ea-4e9d-9751-cbb7486086c4,2026-03-16 00:27:10.526200,13,Arabic,Navigation/Maps,Gate 25,18-30,5,1.83,4
879deb8b-2d45-4ae2-902a-68c8f4db82e3,2026-03-24 08:59:38.329610,8,Arabic,Navigation/Maps,Hotel Lobby,18-30,6,2.51,5
af0245ce-6d36-4600-943c-8ed5a38962ec,2026-04-03 01:44:40.248978,4,Urdu,Navigation/Maps,Gate 23,18-30,207,1.53,4
8d7e2048-79b5-4769-a78c-23e9edbd4343,2026-03-22 14:15:29.035231,8,Arabic,Ritual Guidance,Gate 25,18-30,74,1.96,5
4718847b-b538-463e-8395-8ffc51b051cd,2026-03-27 01:12:10.099338,7,Arabic,Ritual Guidance,Gate 23,18-30,51,2.58,4
c93f742d-84bf-4985-b73d-b64f8ff7508f,2026-03-23 21:05:05.471898,18,English,Prayer Times,Gate 25,31-45,40,1.72,5
cc4863e1-c0e7-4b35-9688-c985a4ed36ca,2026-03-17 18:15:39.216383,12,English,Navigation/Maps,Mataf Area,18-30,23,2.3,4
644f4d28-ddd3-44a5-be6e-0c759e65b8cc,2026-04-06 21:59:26.163637,9,French,Navigation/Maps,Gate 1,18-30,119,2.6,2
e477702a-9d19-4589-9c49-6b433e8cb1bd,2026-04-03 03:32:53.861183,20,Urdu,Ritual Guidance,Gate 1,18-30,150,2.61,3
6e2782b5-a782-4c09-a33f-3699c3b696c1,2026-04-01 02:56:47.998409,5,English,Ritual Guidance,Zamzam Station,18-30,59,0.65,5
b87f7361-2444-40b5-b393-c5e140452b14,2026-03-18 20:51:41.827039,22,French,General Information,Hotel Lobby,under 18,8,1.83,4
fe346deb-c040-4504-b02f-04a053e1d6a8,2026-03-29 13:55:53.742665,4,Arabic,Prayer Times,Zamzam Station,46-60,60,0.54,5
e8f5476a-d07e-49a5-aee8-22b06c4a8c9a,2026-03-30 12:11:57.622514,14,English,Emergency Assistance,Gate 15,18-30,82,0.74,3
